reporterCd,reporterLabel,partnerCd,partnerLabel,productCd,productLabel,200201 (USD Thousand),200202 (USD Thousand),200203 (USD Thousand),200204 (USD Thousand),200301 (USD Thousand),200302 (USD Thousand),200303 (USD Thousand),200304 (USD Thousand),200401 (USD Thousand),200402 (USD Thousand),200403 (USD Thousand),200404 (USD Thousand),200501 (USD Thousand),200502 (USD Thousand),200503 (USD Thousand),200504 (USD Thousand),200601 (USD Thousand),200602 (USD Thousand),200603 (USD Thousand),200604 (USD Thousand),200701 (USD Thousand),200702 (USD Thousand),200703 (USD Thousand),200704 (USD Thousand),200801 (USD Thousand),200802 (USD Thousand),200803 (USD Thousand),200804 (USD Thousand),200901 (USD Thousand),200902 (USD Thousand),200903 (USD Thousand),200904 (USD Thousand),201001 (USD Thousand),201002 (USD Thousand),201003 (USD Thousand),201004 (USD Thousand),201101 (USD Thousand),201102 (USD Thousand),201103 (USD Thousand),201104 (USD Thousand),201201 (USD Thousand),201202 (USD Thousand),201203 (USD Thousand),201204 (USD Thousand),201301 (USD Thousand),201302 (USD Thousand),201303 (USD Thousand),201304 (USD Thousand),201401 (USD Thousand),201402 (USD Thousand),201403 (USD Thousand),201404 (USD Thousand),201501 (USD Thousand),201502 (USD Thousand),201503 (USD Thousand),201504 (USD Thousand),201601 (USD Thousand),201602 (USD Thousand),201603 (USD Thousand),201604 (USD Thousand),201701 (USD Thousand),201702 (USD Thousand),201703 (USD Thousand),201704 (USD Thousand),201801 (USD Thousand),201802 (USD Thousand),201803 (USD Thousand),201804 (USD Thousand),201901 (USD Thousand),201902 (USD Thousand),201903 (USD Thousand),201904 (USD Thousand),202001 (USD Thousand),202002 (USD Thousand),202003 (USD Thousand),202004 (USD Thousand),202101 (USD Thousand),202102 (USD Thousand),202103 (USD Thousand),202104 (USD Thousand),202201 (USD Thousand),202202 (USD Thousand),202203 (USD Thousand),202204 (USD Thousand),202301 (USD Thousand),202302 (USD Thousand),202303 (USD Thousand),202304 (USD Thousand),202401 (USD Thousand),202402 (USD Thousand),202403 (USD Thousand),202404 (USD Thousand),202501 (USD Thousand),202502 (USD Thousand),202503 (USD Thousand),202504 (USD Thousand),202601 (USD Thousand),202602 (USD Thousand)
439956,timor leste import,626,Timor-Leste,3805,"Esencia de trementina, de madera de pino o de pasta celulósica al sulfato ""sulfato de trementina"" y demás esencias terpénicas procedentes de la destilación o de demás tratamientos de la madera de coníferas; dipenteno en bruto; esencia de pasta celulósica al bisulfito ""bisulfito de trementina"" y demás paracimenos en bruto; aceite de pino con alfa-terpineol como componente principal",,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,3,,,,,4,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,3806,"Colofonias y ácidos resínicos, y sus derivados; esencia y aceites, de colofonia; gomas fundidas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,17,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,3810,"Preparaciones para el decapado de metal; flujos y demás preparaciones auxiliares para soldar metal; pastas y polvos para soldar, constituidos por metal y otros productos; preparaciones de los tipos utilizados para recubrir o rellenar electrodos o varillas de soldadura",,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,12,13,4,3,4,20,15,16,21,8,,,1,0,0,,,,,,,,,2,3,,,,1,,,,,,,3,,2,,4,1,,,,,,18,2,,3,,,9,,3,,,,18,,,,,,,,
439956,timor leste import,626,Timor-Leste,3815,"Iniciadores y aceleradores de reacción y preparaciones catalíticas, n.c.o.p. (exc. aceleradores de vulcanización)",,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,3816,"Cementos, morteros, hormigones y preparaciones simil., refractarias (exc. preparaciones a base de grafito u otros carbonos)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,2,,1,3,2,,55,,2,6,32,12,10,15,,,,,4,5,2,4,6,3,6,10,2,19,11,28,1,11,19,13,65,,6,3,23,23,12,20,10,9,,12,44,35,30,,2,1,1,1,,,,,4,1,5,,6,20,,4
439956,timor leste import,626,Timor-Leste,3818,"Elementos químicos y compuestos químicos, dopados para uso en electrónica, en discos, discos ""wafers"", plaquitas, cilindros, barras o formas simil. o cortados en discos, plaquitas o formas simil., incl. pulidos o recubiertos con una capa epitaxial uniforme (exc. elementos y compuestos sometidos a una difusión selectiva u otros trabajos avanzados)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,3819,"Líquidos para frenos hidráulicos y demás líquidos preparados para transmisiones hidráulicas, sin aceites de petróleo ni de mineral bituminoso o con un contenido de dichos aceites < 70% en peso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8,5,2,1,7,,,2,,6,,30,23,41,16,32,77,,22,23,18,28,14,156,50,51,130,35,40,59,120,138,83,73,,33,34,,30,,,,35,,,4,8,1,,,22,29,5,,21,,,47,1,45,44,1,43,43,43,52
439956,timor leste import,626,Timor-Leste,3821,"Preparado de medios de cultivo para el desarrollo o mantenimiento de micro-organismos ""incl. virus y similares"" o de plantas, celulas humanas o animales",,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,10,15,13,22,15,9,,45,3,41,20,19,49,,37,1,,20,4,45,2,1,9,25,11,,,26,13,6,36,7,65,77,86,12,23,5,4,26,14,7,,,46,1,,,8,3,9,,
439956,timor leste import,626,Timor-Leste,3825,"Productos residuales de la industria química o de las industrias conexas, n.c.o.p.; desechos y desperdicios municipales; lodos de depuración; desechos clínicos; desechos de disolventes orgánicos; desechos de soluciones decapantes, fluidos hidráulicos, líquidos para frenos y líquidos anticongelantes; los demás desechos de la industria química o de las industrias conexas, n.c.o.p. (exc. desechos que contengan principalmente aceites de petróleo o de mineral bituminoso)",,,,,,,,,,,3,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,32,,0,,,,,,,,,,,,,,3,160,,,,,,,,,,,,,,,,,,,,,,,,,18,2,,5,4,8,15,27,,1,,,3
439956,timor leste import,626,Timor-Leste,3827,"Mezclas que contienen derivados halogenados de metano, etano o propano, n.c.o.p.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,2,,,,,,,,,
439956,timor leste import,626,Timor-Leste,3903,"Polímeros de estireno, en formas primarias",,,,,,,,,,,,,,,,5,,,,13,20,3,,,,,,,,,,,,,,,,,13,6,7,14,5,,,,,,2,,,,,,,,,10,,,9,,,1,67,,,,,,,,,,,,,,,11,,,,,,,,,,8,24,,,3,,,,1
439956,timor leste import,626,Timor-Leste,3905,"Polímeros de acetato de vinilo o de otros ésteres vinílicos, en formas primarias; los demás polímeros vinílicos, en formas primarias",,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,,,,,,,,16,,,12,12,,,,,6,7,,4,,8,7,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,3906,"Polímeros acrílicos, en formas primarias",,,,,,,,,,,,,,,,,,,,10,,,,52,,,1,5,1,,6,1,2,35,8,378,3,,1,1,,0,0,0,17,1,2,2,1,1,1,7,2,,,,12,,,,,1,,1,,1,,1,,,,1,3,,,,,,,3,,,,2,,1,,,,2,144,2,,,1,,3,
439956,timor leste import,626,Timor-Leste,3908,"Poliamidas, en formas primarias",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,36,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,3909,"Resinas amínicas, resinas fenólicas y poliuretanos, en formas primarias",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,23,1,77,0,,0,0,,7,,,,2,2,1,3,1,,,,1,,,,2,,,,,,,,,,,,,,,6,30,8,,19,,,,1,,,,,3,13,,,,1,5
439956,timor leste import,626,Timor-Leste,3910,"Siliconas, en formas primarias",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,7,,3,,,,,,2,4,2,,2,,,2,2,,4,2,2,2,2,,2,2,,,2,3,,2,3,2,,,2,,2,,,4,,,2,,,,,,17,10,,4,3,3,3,,3,,4,1,,0,1,5,,17
439956,timor leste import,626,Timor-Leste,3911,"Resinas de petróleo, resinas de cumarona-indeno, politerpenos, polisulfuros, polisulfonas y demás polímeros y prepolímeros obtenidos por síntesis química, n.c.o.p., en formas primarias",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,3,,,,,,,,,,,91,,,,,,51,4,,39,,70,,,,,,,,,,,2,,,,,,,,,,,,,1,1
439956,timor leste import,626,Timor-Leste,3912,"Celulosa y sus derivados químicos, n.c.o.p., en formas primarias",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,79,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,3,2,,1,6,,,2,,1,19,46,,1,31,39,5,3,1,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,3913,"Ácido algínico y demás polímeros naturales, así como proteínas endurecidas, derivados químicos del caucho natural y demás polímeros naturales modificados, n.c.o.p., en formas primarias",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,49,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,14,76,,,53,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,3914,"Intercambiadores de iones a base de polímeros de las partidas 3901 a 3913, en formas primarias",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
439956,timor leste import,626,Timor-Leste,3915,"Desechos, desperdicios y recortes, de plástico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,0,4,3,0,5,1,3,12,6,2,1,1,,,,,12,,1,0,31,,,,2,6,16,10,12,2,4,6,9,6,9,4,2,6,5,32,,,,,,,,,,,,2,,,,,,
439956,timor leste import,626,Timor-Leste,4001,"Caucho natural, balata, gutapercha, guayule, chicle y gomas naturales simil., en formas primarias o en placas, hojas o tiras",,,,,,,,,,,,,,,,,69,,,,104,,159,,,,,,240,,,,,,,,,,,,,,,1,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4002,"Caucho sintético y caucho facticio derivado de los aceites, en formas primarias o en placas, hojas o tiras; mezclas de caucho natural, balata, gutapercha, guayule, chicle y gomas naturales simil. con caucho sintético y caucho facticio derivado de los aceites, en formas primarias o en placas, hojas o tiras",,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,1,,1,19,,,,,,,,,,1,,,,,,11,8,,1,,,,,,,,20,,,,,1,,,,,,,,,,,,,,,,,,29,,1,,,,,,
439956,timor leste import,626,Timor-Leste,4003,"Caucho regenerado, en formas primarias o en placas, hojas o tiras",,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4004,"Desechos, desperdicios y recortes, de caucho sin endurecer, incl. en polvo o gránulos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,33,,34,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4005,"Caucho mezclado sin vulcanizar, en formas primarias o en placas, hojas o tiras (exc. mezclas de caucho natural, balata, gutapercha, guayule, chicle y gomas naturales simil. con caucho sintético y caucho facticio derivado de los aceites)",,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,0,0,,,0,,,,,,,,1,,,,,,,7,2,,,1,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,4,1,,,,,
439956,timor leste import,626,Timor-Leste,4017,"Caucho endurecido, e.g. ebonita, en todas sus formas, includos desechos; articulos de caucho endurecido, ncop.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,9,13,0,0,,,2,,,,,,1,,1,1,2,8,,1,1,,,1,1,,,2,,,,,1,,,,,,,5,3,4,,4,7,,,,,,,,,,,2
439956,timor leste import,626,Timor-Leste,4107,"Cueros preparados después del curtido o del secado y cueros y pieles apergaminados, de bovino, incl. el búfalo, o de equino, depilados, incl. divididos (exc. cueros y pieles agamuzados, charolados y sus imitaciones de cueros o pieles chapados, así como los cueros y pieles metalizados)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4205,"Articulos de piel (exc.bolsas seca, containers similares, accesorios de ropa, látigos, en cultivo y similares de la partida 6602; muebles, aplicaciones de luces, juguetes, juegos; articulos de deporte; unión vueltas brazaletes u otras imitaciones, del articulo 5608, y articulos de materiales plateados)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,26,1,0,0,1,0,,200,,1,,,,,,,,,,,,,,2,,,1,,,,,,1,,,,,,,,,,,,,,,,,3,2,2,,,,,,
439956,timor leste import,626,Timor-Leste,4301,"Peletería en bruto, incl. las cabezas, colas, patas y demás trozos utilizables en peletería (exc. pieles en bruto de las partidas 4101, 4102 ó 4103)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4303,"Prendas y complementos ""accesorios"", de vestir y demás artículos de peletería (exc. guantes mixtos de cuero y de peletería, calzado, artículos de sombrerería y sus partes, así como juegos, juguetes, artefactos deportivos y demás artículos del capítulo 95)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,0,,,9,,1,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,7,3,,,
439956,timor leste import,626,Timor-Leste,4304,"Peletería facticia o artificial  y artículos de peletería facticia o artificial (exc. guantes mixtos de cuero y de peletería facticia o artificial, calzado, artículos de sombrerería y sus partes, así como juegos, juguetes, artefactos deportivos y demás artículos del capítulo 95)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4401,"Leña; madera en plaquitas o escamillas; aserrín, desperdicios y desechos, de madera, incluso aglomerados en  leños, briquetas, bolitas o formas simil.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,3,,,,6,,,,,,,,,,,,,,,,,,,,,,,,3,,3
439956,timor leste import,626,Timor-Leste,4403,"Madera en bruto, incl. descortezada, desalburada o escuadrada (exc. madera simplemente desbastada o redondeada, para bastones, paraguas, mangos de herramientas o simil.; traviesas o durmientes para vías férreas o simil.; madera aserrada en planchas, vigas, tablones, cabrios, etc.)",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4404,"Flejes de madera; rodrigones hendidos; estacas y estaquillas de madera, apuntadas, sin aserrar longitudinalmente; madera simplemente desbastada o redondeada, pero sin tornear, curvar ni trabajar de otro modo, para bastones, paraguas, mangos de herramientas o simil.; madera en tablillas, láminas, cintas o simil. (exc. flejes cortados en longitudes determinadas con entalladas en los extremos; monturas de cepillos y esbozos de hormas de calzado)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,71,,,,,8,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,7,8,,,,,,,,,2,,42,,,,,,,
439956,timor leste import,626,Timor-Leste,4405,"Lana de madera; harina de madera, entendiendo por tal el polvo de madera que pase por un tamiz con abertura de mallas de 0,63 mm con un desperdicio <= 8% en peso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4406,"Traviesas ""durmientes"" de madera para vías férreas o simil.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4408,"Hojas para chapado, incl. las obtenidas por cortado de madera estratificada, para contrachapado o para otras maderas estratificadas similares y demás maderas aserradas longitudinalmente, cortadas o desenrolladas, incl. cepilladas, lijadas, unidas longitudinalmente o por los extremos, de espesor <= 6 mm",,,,,,,,,,,25,,,,,2,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,1,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,1,
439956,timor leste import,626,Timor-Leste,4411,"Tableros de fibra de madera u otras materias leñosas, incl. aglomeradas con resinas o demás aglutinantes orgánicos (exc. tableros de escamillas, incl. estratificados con uno o varios tableros de fibra; madera estratificada con un alma constituida por tableros de fibra; tableros celulares en los que las dos caras estén constituidas por un tablero de fibra; cartón; partes de muebles reconocibles)",,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,13,,,,,,,,,6,,5,,13,,,,,,,1,,,7,2,,2,8,,1,1,,,,,,,,,,,,,7,1,,,,1,7,2,2,,1,1,1,15,7
439956,timor leste import,626,Timor-Leste,4416,"Barriles, cubas, tinas y demás manufacturas de tonelería y sus partes, de madera, incl. las duelas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4501,"Corcho natural en bruto o simplemente preparado ""simplemente limpiado en la superficie o con los bordes limpios""; desperdicios de corcho; corcho triturado, granulado o pulverizado",,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,1,,,,,1,23,,,,0,2,12,1,5,1,,13,2,4,6,7,2,1,,9,2,,,,9,1,1,,,,,,,3,,,,9,,,,,,1,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4502,"Corcho natural, descortezado o simplemente escuadrado o en bloques, placas, hojas o tiras cuadradas o rectangulares, incl. los esbozos con aristas vivas para tapones",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,0,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,6,,,
439956,timor leste import,626,Timor-Leste,4503,"Manufacturas de corcho natural (exc. cubos, planchas, hojas o tiras cuadradas o rectangulares; esbozos para tapones con aristas vivas; calzado y sus partes, principalmente las plantillas no fijas; artículos de sombrerería y sus partes; tacos y separadores para cartuchos de caza; juegos, juguetes, artefactos deportivos y sus partes)",,,,,,,,,,,,,,,,,,,,,,,,,27,15,5,1,2,6,10,6,8,11,2,10,19,11,3,3,6,1,0,1,0,1,,,,,2,2,3,9,3,4,15,32,13,1,19,4,20,3,6,9,18,11,32,4,18,27,22,7,35,5,,5,8,7,4,14,,,1,,1,,,2,1,,,,,,,
439956,timor leste import,626,Timor-Leste,4504,"Corcho aglomerado, incl. con aglutinante, y manufacturas de corcho aglomerado (exc. calzado y sus partes, principalmente las plantillas no fijas; artículos de sombrerería y sus partes; tacos y separadores para cartuchos de caza; juegos, juguetes, artefactos deportivos y sus partes)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,0,51,,,,,1,,,,,,2,,2,2,2,,,1,4,1,2,2,2,1,3,2,2,1,,2,,6,1,1,2,7,,,,,,,1,,1,,1,2,4,5,1,,2,,6,
439956,timor leste import,626,Timor-Leste,4706,"Pasta de fibras obtenidas de papel o cartón reciclado ""desperdicios y desechos"" o de las demás materias fibrosas celulósicas (exc. de madera)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,1,1,,,,,,,28,70,,,89,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4707,"Papel o cartón para reciclar ""desperdicios y desechos"" (exc. lana de papel)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,,,0,17,,,,0,,5,,2,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,3,,,,,,,
439956,timor leste import,626,Timor-Leste,4804,"Papel y cartón Kraft, sin estucar ni recubrir, en bobinas ""rollos"" de anchura > 36 cm o en hojas de forma cuadrada o rectangular con un lado > 36 cm y el otro > 15 cm, sin plegar (exc. artículos de las partidas 4802 ó 4803)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,71,52,66,19,43,23,5,59,24,6,28,2,0,,0,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,1,2,,,,,2,,,,,,,,11,2,,,,,,,
439956,timor leste import,626,Timor-Leste,4805,"Papeles y cartones, sin estucar ni recubrir, en bobinas ""rollos"" de anchura > 36 cm o en hojas de forma cuadrada o rectangular con un lado > 36 cm y el otro > 15 cm, sin plegar, que no hayan sido sometidos a trabajos complementarios o tratamientos distintos de los especificados en la nota 3 del capítulo 48, n.c.o.p.",,,,,,,,,,,,,,,,,1,,,,,,,,1,23,,,,,,5,,30,,,,,,4,0,1,0,0,,0,,,2,,1,19,,,4,,,,,,,,,4,18,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,,
439956,timor leste import,626,Timor-Leste,4806,"Papel y cartón sulfurizados ""pergamino vegetal"", papel resistente a las grasas [""greaseproof""], papel vegetal ""papel calco"", papel cristal y demás papeles calandrados transparentes o traslúcidos, en bobinas ""rollos"" de anchura > 36 cm o en hojas de forma cuadrada o rectangular con un lado > 36 cm y el otro > 15 cm, sin plegar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,16,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,2,,
439956,timor leste import,626,Timor-Leste,4807,"Papel y cartón obtenidos por pegado de hojas planas, sin estucar ni recubrir en la superficie y sin impregnar, incl. reforzados interiormente, en bobinas ""rollos"" de anchura > 36 cm o en hojas de forma cuadrada o rectangular con un lado > 36 cm y el otro > 15 cm, sin plegar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4808,"Papel y cartón corrugados, incl. revestidos por encolado, rizados [""crepés""], plisados, gofrados, estampados o perforados, en bobinas ""rollos"" de anchura > 36 cm o en hojas de forma cuadrada o rectangular con un lado > 36 cm y el otro > 15 cm, sin plegar (exc. artículos de la partida 4803)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,11,3,11,3,,,,,,,,12,,,25,,6,,,4,,1,,,,,,,,,,2,,12
439956,timor leste import,626,Timor-Leste,4809,"Papel carbón ""carbónico"", papel autocopia y demás papeles para copiar o transferir, incl. el estucado o cuché, recubierto o impregnado, para clisés de mimeógrafo [""stencils""] o para planchas offset, incl. impresos, en bobinas ""rollos"" de anchura > 36 cm o en hojas cuadradas o rectangulares > 36 cm en un lado y > 15 cm en el otro sin plegar",,,,,,,,,,,,,,,,,,,,,,,9,,40,55,74,186,85,92,121,122,23,36,33,45,29,17,28,12,32,39,27,19,8,0,,,,,1,,,2,1,,,,4,,,,,,,,,,3,,,,,,1,1,,,1,,2,,,2,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4812,"Bloques y placas, filtrantes, de pasta de papel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,3,,,14,,1,,5,9,,6,3,19,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4813,"Papel de fumar, incl. cortado al tamaño adecuado, en librillos o en tubos",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,20,,,,,,,,,0,0,0,1,0,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4814,Papel para decorar y revestimientos de papel simil. para paredes; papel para vidrieras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,2,1,1,1,14,,,,,,2,,1,,,1,,1,,13,1,4,2,4,,6,18,1,1,1,6,,8,,,1,11,33,1,,8,2,1,,7,6,5,9,,,1,,,,,,22,52,3
439956,timor leste import,626,Timor-Leste,4815,"Cubresuelos con soporte de papel o cartón, incl. recortados (exc. cubresuelos simil. pero con soporte de materia textil, así como los cubresuelos sin soporte)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4816,"Papel carbón ""carbónico"", papel autocopia y demás papeles para copiar o transferir, en bobinas ""rollos"" de anchura <= 36 cm o en hojas cuadradas o rectangulares en que no haya ningún lado > 36 cm sin plegar, o cortados de forma distinta de la cuadrada o rectangular, así como clisés de mimeógrafo [""stencils""] completos y planchas offset, de papel, incl. acondicionados en cajas",,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,1,,,,3,,,6,10,0,,2,,,,,,2,3,,,,,,,,3,1,,,,,,2,,,10,2,,2,,1,,4,,,,2,1,12,1,,1,11,,15,,,9,,30,,,,
439956,timor leste import,626,Timor-Leste,4822,"Carretes, bobinas, canillas y soportes simil. de pasta de papel, de papel o cartón, incl. perforados o endurecidos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,,,,1,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,27,,
439956,timor leste import,626,Timor-Leste,4904,"Música manuscrita o impresa, incl. con ilustraciones o encuadernada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
